DATE,DEPTH,LATITUDE,LONGITUDE,SALINITY,TEMPERATURE,CPHL,Oa01_radiance,Oa02_radiance,Oa03_radiance,Oa04_radiance,Oa05_radiance,Oa06_radiance,Oa07_radiance,Oa08_radiance,Oa09_radiance,Oa10_radiance,Oa11_radiance,Oa12_radiance,Oa13_radiance,Oa14_radiance,Oa15_radiance,Oa16_radiance,Oa17_radiance,Oa18_radiance,Oa19_radiance,Oa20_radiance,Oa21_radiance
10/19/2020,0.000248626,-18.65322,-25.40604,37.10500176,24.22000115,0.095000005,3.15888225,3.3869869,3.3042832,3.0930663,2.6045874,2.8043126,1.81107166,1.766226085,1.88779455,1.51582088,1.23620709,1.2383312,0.38608726,0.7742824,0.7901685,0.84312453,0.64830026,0.69845174,0.45759077,0.11586419,0.31439446
10/29/2020,0.000238681,-18.63778,-25.59538,37.11400176,24.20300115,0.387000018,1.7990985,1.82736645,1.579253,1.2210988,0.9388629,0.8832967,0.505517575,0.460182975,0.48978045,0.386689,0.30398535,0.2987834,0.13869154,0.21628,0.18964044,0.198850125,0.14543618,0.15398936,0.10559787,0.04079725,0.06644419
11/8/2020,0.000248626,-18.72708,-25.72765,37.14300176,24.36300116,0.080000004,1.82001825,1.8608347,1.67036375,1.4111755,1.13572125,1.1612572,0.72091202,0.679317725,0.7227828,0.57616661,0.46611087,0.4607744,0.15368522,0.2941408,0.297630135,0.31285753,0.24157196,0.25848214,0.16593951,0.03916536,0.11830307
11/18/2020,0.000248626,-18.82561,-25.77918,37.18600177,24.94800118,0.022000001,1.63871375,1.63994425,1.29377265,0.9043043,0.65114685,0.555921,0.29012313,0.24543092,0.2567781,0.20494517,0.15537029,0.1475918,0.05247788,0.0994888,0.092186325,0.09544806,0.06655554,0.06874525,0.042741995,0.00979134,0.03079121
11/28/2020,0.000248626,-19.08624,-25.69775,37.16600177,24.83500118,0.066000003,58495.86074,1.6600252,1.579253,1.4169354,1.0196253,1.0933113,0.60662109,0.495244535,0.49929075,32437.82439,0.3377615,0.3347814,0.31486728,0.1167912,0.12115917,0.19619879,0.18980654,0.17323803,0.1508541,0.06853938,0.02755003
12/8/2020,0.000248626,-19.39751,-25.51643,37.19000177,25.11600119,0.051000002,1901115.474,2.2490664,2.2231023,2.1714823,1.79191575,2.0816153,1.279179255,1.13073531,1.1792772,1054229.293,0.8106276,0.809955,0.77967136,0.2898152,0.28972845,0.485194305,0.47328384,0.43721979,0.38719219,0.18603546,0.08751186
12/18/2020,0.000248626,-19.544,-25.22508,37.10900176,24.96500119,0.080000004,116991.7215,2.02817595,1.9679922,1.7913289,1.3325796,1.4577484,0.81761973,0.67493503,0.6847416,64875.64878,0.469488485,0.4571746,0.43856514,0.1600472,0.160667595,0.27043617,0.26375714,0.23648366,0.208681505,0.09954529,0.04537652
12/28/2020,0.000248626,-19.52549,-24.91182,37.18700177,25.3220012,0.066000003,58495.86074,1.4190538,1.3605872,1.2038191,0.7773381,0.7844663,0.37803923,0.2629617,0.24251265,32437.82439,0.158747905,0.1511916,0.1311947,0.0519072,0.050044005,0.07954005,0.07888064,0.06599544,0.05531317,0.02611024,0.01134413
1/7/2021,0.000248626,-19.45108,-24.67964,37.21100177,25.58200122,0.073000003,87743.7911,1.46590935,1.3727353,1.1289404,0.68143275,0.6547514,0.29012313,0.179690495,0.1521648,48656.73658,0.097950835,0.0863952,0.0749684,0.0346048,0.03160674,0.04772403,0.04437036,0.03574753,0.03017082,0.01468701,0.00648236
1/17/2021,0.000238681,-19.38016,-24.52222,37.23600177,25.92300123,0.080000004,58495.86074,1.4324411,1.3484391,1.1577399,0.77229045,0.7906432,0.40441406,0.302405955,0.285309,32437.82439,0.19590167,0.1835898,0.17242732,0.0605584,0.060579585,0.103402065,0.10353084,0.08799392,0.077941285,0.03426969,0.01296472
1/27/2021,0.000248626,-19.27639,-24.43974,37.26500177,25.92800123,0.095000005,58495.86074,1.6466379,1.57317895,1.3362968,0.8883864,0.9450657,0.51870499,0.42073872,0.4184532,32437.82439,0.28371966,0.269985,0.25864098,0.0994888,0.10008801,0.161731435,0.15529626,0.1374905,0.12068328,0.05058859,0.01782649
2/6/2021,0.000238681,-19.15327,-24.43871,37.20000177,25.92600123,0.058000003,58495.86074,1.35881095,1.2998467,1.1404602,0.7167663,0.7041666,0.320893765,0.21036936,0.18545085,32437.82439,0.118216525,0.107994,0.09745892,0.043256,0.03687453,0.05832937,0.05423044,0.04399696,0.03519929,0.0163189,0.00648236
2/16/2021,0.000248626,-19.07745,-24.45128,37.13500176,26.20500124,0.073000003,0,1.3521173,1.2876986,1.094381,0.6561945,0.6300438,0.27253991,0.15777702,0.1331442,0,0.08106276,0.071996,0.05247788,0.0259536,0.02107116,0.03181602,0.02958024,0.01649886,0.01508541,0.00652756,0.00324118
2/26/2021,0.000248626,-18.9955,-24.5365,37.16200177,26.21400125,0.42300002,58495.86074,1.5127649,1.457772,1.2326186,0.7773381,0.7782894,0.373643425,0.27172709,0.2567781,32437.82439,0.172258365,0.1583912,0.14618838,0.0562328,0.0526779,0.087494055,0.0862757,0.07424487,0.062855875,0.02937402,0.00972354
3/8/2021,0.000248626,-18.88246,-24.62463,37.31700177,26.70300127,0.088000004,58495.86074,1.2985681,1.2269581,1.0022226,0.61076565,0.5929824,0.268144105,0.170925105,0.14740965,32437.82439,0.097950835,0.0863952,0.07121998,0.0346048,0.028972845,0.045072695,0.04190534,0.03024791,0.027656585,0.01305512,0.00486177
3/28/2021,0.000248626,-18.59824,-24.76244,37.27900177,27.4000013,0.080000004,58495.86074,1.07767765,1.0082923,0.8121459,0.47952675,0.4570906,0.20220703,0.127098155,0.1046133,32437.82439,0.0675523,0.053997,0.04123262,0.021628,0.018437265,0.02651335,0.02218518,0.01649886,0.012571175,0.00652756,0.00324118
4/7/2021,0.000248626,-18.38176,-24.82517,37.28800177,27.3380013,0.080000004,58495.86074,1.2450189,1.17229165,0.9734231,0.6158133,0.5991593,0.2637483,0.16654241,0.13789935,32437.82439,0.091195605,0.0791956,0.06372314,0.0302792,0.028972845,0.039770025,0.0369753,0.02474829,0.022628115,0.00815945,0.00486177
4/17/2021,0.000248626,-18.17757,-24.78491,37.24700177,27.10400129,0.088000004,116991.7215,1.43913475,1.3848834,1.2498983,0.8984817,0.9574195,0.531892405,0.4382695,0.44222895,64875.64878,0.30398535,0.2843842,0.27738308,0.1124656,0.113257485,0.17498811,0.16762136,0.15123955,0.13074022,0.05548426,0.01944708
4/27/2021,0.000248626,-18.08716,-24.66515,37.22200177,27.09600129,0.095000005,0,0.99735385,0.92932965,0.7545469,0.4542885,0.4262061,0.189019615,0.11395007,0.09034785,0,0.057419455,0.0503972,0.04123262,0.0173024,0.01580337,0.02651335,0.02218518,0.01649886,0.01508541,0.00652756,0.00324118
5/17/2021,0.000248626,-18.35081,-24.58335,37.16700177,26.55000126,0.066000003,0,0.8835618,0.8260708,0.6681484,0.403812,0.3953216,0.16704059,0.09641929,0.0855927,0,0.05404184,0.0431976,0.0374842,0.0173024,0.01580337,0.02121068,0.01972016,0.01649886,0.01005694,0.00652756,0.00324118
5/27/2021,0.000258571,-18.54444,-24.57573,37.16900177,26.33500125,0.102000005,994429.6325,1.4993776,1.46384605,1.3708562,1.0600065,1.1797879,0.681349775,0.574133045,0.5801283,551443.0146,0.39180334,0.3851786,0.36359674,0.173024,0.16856928,0.23331748,0.2218518,0.19798632,0.173482215,0.09464962,0.02592944
6/6/2021,0.000248626,-18.65834,-24.51508,37.20700177,25.74600122,0.044000002,58495.86074,1.15800145,1.11155115,1.0195023,0.7571475,0.8338815,0.470351135,0.390059855,0.39467745,32437.82439,0.266831585,0.2627854,0.25114414,0.1167912,0.118525275,0.161731435,0.15283124,0.1374905,0.12068328,0.06037993,0.03727357
6/16/2021,0.000258571,-18.72045,-24.41229,37.12400176,25.42300121,0.117000006,1930363.404,1.2985681,1.2876986,1.1750196,0.8782911,0.988304,0.54507982,0.45580028,0.4660047,1070448.205,0.31749581,0.3167824,0.2998736,0.0951632,0.10008801,0.18029078,0.18241148,0.1649886,0.14582563,0.06853938,0.02268826
6/26/2021,0.000258571,-18.70104,-24.28278,37.09400176,24.86600118,0.139000007,58495.86074,1.0308221,0.9839961,0.8755048,0.6259086,0.679459,0.364851815,0.293640565,0.2948193,32437.82439,0.199279285,0.197989,0.18367258,0.0692096,0.071115165,0.114007405,0.1109259,0.10174297,0.087998225,0.04732481,0.01782649
7/6/2021,0.000248626,-18.63587,-24.26865,37.07800176,24.35900116,1.015000048,29247.93037,0.82331895,0.78355245,0.6451088,0.3937167,0.3891447,0.171436395,0.10518468,0.0855927,16218.91219,0.057419455,0.0467974,0.04123262,0.0173024,0.01580337,0.023862015,0.02218518,0.01649886,0.012571175,0.00652756,0.00324118
7/16/2021,0.000248626,-18.49942,-24.29229,37.03000176,23.90900114,0.161000008,0,0.90364275,0.850367,0.7084677,0.43914555,0.432383,0.19341542,0.12271546,0.1046133,0,0.0675523,0.0575968,0.04872946,0.021628,0.018437265,0.029164685,0.02711522,0.02199848,0.017599645,0.00815945,0.00324118
7/26/2021,0.000248626,-18.39551,-24.39057,37.03700176,23.68200112,0.139000007,116991.7215,1.0174348,0.96577395,0.8006261,0.49971735,0.494152,0.215394445,0.14024624,0.11887875,64875.64878,0.07430753,0.0647964,0.05247788,0.0259536,0.02107116,0.03181602,0.02958024,0.02199848,0.02011388,0.00979134,0.00486177
8/5/2021,0.000248626,-18.27689,-24.51585,36.99800176,23.46800111,0.234000011,0,1.03751575,0.99007015,0.8697449,0.5754321,0.5806286,0.294518935,0.21913475,0.20447145,0,0.1351046,0.125993,0.11620102,0.043256,0.04214232,0.06893471,0.06655554,0.0549962,0.04525623,0.02284646,0.00972354
8/15/2021,0.000248626,-18.23715,-24.62159,37.00400176,23.34400111,0.015000001,29247.93037,1.03751575,0.9839961,0.8697449,0.605718,0.6238669,0.29891474,0.21036936,0.19496115,16218.91219,0.131726985,0.1223932,0.10870418,0.0389304,0.04214232,0.066283375,0.06655554,0.0549962,0.047770465,0.02121457,0.00810295
8/25/2021,0.000248626,-18.25273,-24.77224,37.03200176,23.2430011,0.051000002,0,0.9638856,0.9232556,0.7718266,0.4946697,0.4879751,0.224186055,0.153394325,0.13789935,0,0.091195605,0.0827954,0.07121998,0.0302792,0.02633895,0.039770025,0.04190534,0.03024791,0.027656585,0.01305512,0.00648236
9/4/2021,0.000248626,-18.30435,-25.01834,37.03800176,23.36300111,0.124000006,58495.86074,1.10445225,1.0447366,0.8697449,0.55019385,0.5497441,0.25495669,0.18407319,0.1711854,32437.82439,0.11483891,0.107994,0.10120734,0.0389304,0.03687453,0.060980705,0.05669546,0.04674677,0.042741995,0.01795079,0.00648236
9/14/2021,0.000248626,-18.35099,-25.28481,37.05800176,23.57600112,0.109000005,0,1.19816335,1.13584735,0.9388637,0.58047975,0.5682748,0.2637483,0.1753078,0.15691995,0,0.10132845,0.0935948,0.07871682,0.0346048,0.03160674,0.04772403,0.04437036,0.03299772,0.03017082,0.01305512,0.00486177
9/24/2021,0.000248626,-18.43247,-25.5386,37.07200176,23.50000112,0.131000006,58495.86074,1.4993776,1.3970315,1.1865394,0.7672428,0.7659356,0.36045601,0.23666553,0.2187369,32437.82439,0.14185983,0.1223932,0.10495576,0.043256,0.04214232,0.06363204,0.05916048,0.04399696,0.04022776,0.0163189,0.00648236
10/4/2021,0.000238681,-18.47404,-25.77704,37.09800176,23.61800112,0.088000004,87743.7911,1.26509985,1.1905138,1.0195023,0.67133745,0.679459,0.338476985,0.249813615,0.2377575,48656.73658,0.158747905,0.1475918,0.13494312,0.0605584,0.05794569,0.08484272,0.08134566,0.06874525,0.06034164,0.02774213,0.01134413
10/14/2021,0.000248626,-18.56634,-25.96364,37.09300176,23.63400112,0.124000006,1930363.404,2.3829394,2.4174719,2.4076382,2.0493459,2.408991,1.50336531,1.35863545,1.426545,1070448.205,0.98626358,0.9647464,0.96709236,0.3633504,0.3160674,0.55147768,0.5916048,0.549962,0.48776159,0.2121457,0.07778832
11/3/2021,0.000248626,-18.68198,-26.21209,37.16000177,24.02200114,0.117000006,58495.86074,2.3561648,2.30206495,2.188762,1.716201,1.976608,1.200054765,1.056229495,1.09843965,32437.82439,0.75658576,0.7595578,0.72719348,0.389304,0.33713856,0.469286295,0.44123858,0.40422207,0.35702137,0.19745869,0.10857953
11/13/2021,0.000248626,-18.73363,-26.29411,37.23300177,25.04200119,0.066000003,0,2.0616442,2.0287327,1.9526061,1.54962855,1.7542396,1.04620159,0.91160056,0.9415197,0,0.645124465,0.6407644,0.61474088,0.21628,0.229148865,0.384443575,0.37221802,0.33822663,0.29667973,0.14360632,0.05996183
11/23/2021,0.000248626,-18.74045,-26.38715,37.18900177,24.67000117,0.073000003,146239.6518,1.54623315,1.45169795,1.1980592,0.73190925,0.7103435,0.320893765,0.21036936,0.1806957,81094.56097,0.118216525,0.1043942,0.08996208,0.0389304,0.034240635,0.055678035,0.05176542,0.03574753,0.032685055,0.01305512,0.00324118
12/3/2021,0.000248626,-18.75484,-26.51551,37.19800177,24.95700119,0.190000009,116991.7215,1.59978235,1.53673465,1.3362968,0.92371995,0.9821271,0.523100795,0.40320794,0.39467745,64875.64878,0.266831585,0.2591856,0.23989888,0.1427448,0.113257485,0.151126095,0.14297116,0.12374145,0.108112105,0.06037993,0.04375593
12/13/2021,0.000258571,-18.76459,-26.68188,37.12400176,24.89500118,0.095000005,467966.8859,1.6332506,1.56103085,1.4284552,1.0801971,1.1921417,0.690141385,0.58728113,0.60390405,259502.5951,0.408691415,0.4031776,0.38983568,0.1384192,0.14223033,0.23862015,0.23664192,0.21448518,0.19108186,0.08975395,0.03889416
12/23/2021,0.000248626,-18.8426,-26.81186,37.22400177,25.51800121,0.109000005,116991.7215,1.7269617,1.64606755,1.3996557,0.91362465,0.9203581,0.44837211,0.311171345,0.285309,64875.64878,0.185768825,0.1727904,0.15743364,0.0778608,0.06848127,0.09544806,0.09120574,0.07424487,0.062855875,0.02774213,0.0162059
1/2/2022,0.000248626,-18.94266,-26.93571,37.29500177,25.56400121,0.095000005,0,1.38558555,1.33021695,1.1462201,0.7672428,0.7782894,0.400018255,0.29802326,0.29006415,0,0.192524055,0.17999,0.1686789,0.064884,0.06321348,0.103402065,0.0986008,0.08524411,0.07542705,0.02937402,0.00648236
1/12/2022,0.000248626,-19.03402,-26.9857,37.46000178,26.73900127,0.051000002,0,1.38558555,1.33021695,1.1462201,0.7672428,0.7782894,0.400018255,0.29802326,0.29006415,0,0.192524055,0.17999,0.1686789,0.064884,0.06321348,0.103402065,0.0986008,0.08524411,0.07542705,0.02937402,0.00648236
1/22/2022,0.000238681,-19.02457,-26.89855,37.24900177,26.27400125,0.073000003,0,1.7938982,1.700734,1.4860542,1.0297206,1.0871344,0.57145465,0.4382695,0.4279635,0,0.29047489,0.2735848,0.25489256,0.1470704,0.11589138,0.1590801,0.15283124,0.13199088,0.11565481,0.06201182,0.04537652
2/1/2022,0.000248626,-18.91107,-26.8163,37.36700177,26.91900128,0.058000003,0,1.34542365,1.28162455,1.0540617,0.6561945,0.6485745,0.30770635,0.21036936,0.17594055,0,0.11483891,0.1007944,0.08246524,0.0389304,0.034240635,0.050375365,0.04683538,0.03574753,0.03017082,0.01305512,0.00648236
2/11/2022,0.000248626,-18.8001,-26.77572,37.34200177,27.02900128,0.095000005,0,1.3119554,1.23303215,1.0540617,0.66124215,0.6362207,0.27253991,0.16654241,0.13789935,0,0.08781799,0.0755958,0.05997472,0.0346048,0.02633895,0.03711869,0.03451028,0.02199848,0.02011388,0.00979134,0.00648236
2/21/2022,0.000238681,-18.84099,-26.7162,37.43200178,27.15200129,0.044000002,1871867.544,1.72026805,1.6642897,1.5148537,1.17610245,1.3033259,0.760474265,0.653021555,0.665721,1038010.38,0.455978025,0.4391756,0.4310683,0.1470704,0.150132015,0.25983083,0.26129212,0.23923347,0.208681505,0.08812206,0.03079121
3/3/2022,0.000248626,-19.16344,-26.53267,37.28900177,27.51500131,0.058000003,116991.7215,1.4592157,1.3848834,1.1404602,0.7167663,0.7041666,0.31649796,0.20160397,0.1806957,64875.64878,0.11483891,0.1007944,0.08246524,0.0346048,0.03160674,0.0530267,0.0493004,0.03849734,0.03017082,0.01305512,0.00648236
3/13/2022,0.000248626,-19.54691,-26.32731,37.34500177,27.3570013,0.153000007,58495.86074,1.35881095,1.28162455,1.0483018,0.6360039,0.61769,0.29012313,0.197221275,0.17594055,32437.82439,0.118216525,0.1043942,0.08996208,0.0389304,0.034240635,0.055678035,0.05423044,0.04399696,0.03519929,0.01468701,0.00486177
3/23/2022,0.000248626,-19.49051,-26.00525,37.36000177,27.3900013,0.073000003,29247.93037,1.2316316,1.1905138,1.0079825,0.6763851,0.6918128,0.3516644,0.258579005,0.24251265,16218.91219,0.16212552,0.1547914,0.14243996,0.0778608,0.06321348,0.087494055,0.08134566,0.06874525,0.062855875,0.0326378,0.01944708
4/2/2022,0.000248626,-19.10276,-25.8368,37.32200177,27.3120013,0.073000003,0,1.1245332,1.0568847,0.863985,0.5451462,0.5435672,0.27253991,0.19283858,0.1806957,0,0.12159414,0.107994,0.10495576,0.043256,0.03687453,0.06363204,0.05916048,0.04949658,0.04022776,0.0163189,0.00648236
4/12/2022,0.000248626,-18.89359,-25.86353,37.40800178,27.4120013,0.080000004,29247.93037,1.43913475,1.3970315,1.267178,0.92371995,1.0006578,0.56266304,0.468948365,0.48027015,16218.91219,0.327628655,0.3131826,0.30737044,0.1038144,0.11062359,0.188244785,0.18734152,0.17048822,0.148339865,0.05874804,0.0162059
4/22/2022,0.000248626,-18.85999,-25.89054,37.36900177,27.3470013,0.073000003,58495.86074,1.01074115,0.96577395,0.7891063,0.4845744,0.4694444,0.215394445,0.14024624,0.11887875,32437.82439,0.077685145,0.0647964,0.05247788,0.0259536,0.023705055,0.03181602,0.02958024,0.01924867,0.017599645,0.00815945,0.00324118
5/2/2022,0.000248626,-18.90178,-25.76212,37.42700178,27.01400128,0.102000005,116991.7215,1.0977586,1.03866255,0.8697449,0.5552415,0.5620979,0.2637483,0.1753078,0.15691995,64875.64878,0.10132845,0.089995,0.07871682,0.0302792,0.028972845,0.045072695,0.04437036,0.03299772,0.027656585,0.01142323,0.00486177
5/12/2022,0.000248626,-18.92677,-25.42277,37.38200178,26.72200127,0.080000004,116991.7215,1.1111459,1.06295875,0.9100642,0.5956227,0.6053362,0.303310545,0.214752055,0.1997163,64875.64878,0.1351046,0.1223932,0.1124526,0.043256,0.04214232,0.06893471,0.06655554,0.0549962,0.0502847,0.01795079,0.00486177
5/22/2022,0.000248626,-18.97412,-24.93092,37.30000177,26.38800125,0.146000007,0,1.3521173,1.33021695,1.2556582,0.97419645,1.0871344,0.637391725,0.55221957,0.5611077,0,0.38504811,0.3743792,0.36359674,0.1470704,0.14223033,0.22801481,0.2218518,0.20073613,0.17599645,0.08975395,0.05347947
6/1/2022,0.000248626,-19.0005,-24.58135,37.27200177,25.37700121,0.073000003,116991.7215,1.3922792,1.3241429,1.1980592,0.8681958,0.9388888,0.50112177,0.40320794,0.4089429,64875.64878,0.27696443,0.2663852,0.25489256,0.0778608,0.08955243,0.15377743,0.15283124,0.1374905,0.12068328,0.05222048,0.01944708
6/11/2022,0.000258571,-19.04624,-24.38119,37.24000177,25.06300119,0.095000005,0,0.9638856,0.90503345,0.7833464,0.51990795,0.5373903,0.268144105,0.20160397,0.190206,0,0.124971755,0.1187934,0.10870418,0.043256,0.04214232,0.06893471,0.06655554,0.05774601,0.0502847,0.01958268,0.00810295
6/21/2022,0.000248626,-19.07164,-24.35755,37.22500177,24.70900117,0.058000003,29247.93037,0.82331895,0.7774784,0.6451088,0.39876435,0.3953216,0.171436395,0.11395007,0.095103,16218.91219,0.06079707,0.053997,0.04498104,0.0173024,0.01580337,0.023862015,0.0246502,0.01649886,0.01508541,0.00652756,0.00324118
7/1/2022,0.000238681,-19.10918,-24.42275,37.20600177,24.16000115,0.102000005,1871867.544,1.43913475,1.42740175,1.3766161,1.110483,1.2662645,0.751682655,0.653021555,0.67998645,1038010.38,0.46611087,0.4643742,0.44231356,0.1384192,0.150132015,0.273087505,0.26868718,0.2474829,0.21622421,0.10607285,0.05023829
7/11/2022,0.000248626,-19.15223,-24.58618,37.08000176,23.61600112,0.168000008,0,1.06429035,1.01436635,0.9158241,0.66124215,0.7226973,0.38683084,0.311171345,0.30908475,0,0.20941213,0.2051886,0.19116942,0.064884,0.06848127,0.11665874,0.11585594,0.10174297,0.09051246,0.04079725,0.01782649
7/21/2022,0.000248626,-19.18048,-24.7914,37.09200176,23.43300111,0.336000016,0,0.937111,0.90503345,0.7891063,0.55019385,0.5929824,0.303310545,0.232282835,0.22349205,0,0.151992675,0.143992,0.1311947,0.043256,0.04741011,0.076888715,0.07888064,0.06874525,0.057827405,0.02611024,0.01134413
7/31/2022,0.000248626,-19.21504,-25.04547,37.08400176,23.35200111,0.102000005,29247.93037,0.8835618,0.8139227,0.6739083,0.4240026,0.4138523,0.18462381,0.11395007,0.095103,16218.91219,0.06079707,0.053997,0.04498104,0.021628,0.018437265,0.02651335,0.0246502,0.01649886,0.01508541,0.00652756,0.00324118
8/10/2022,0.000258571,-19.2782,-25.34157,37.09300176,23.35900111,0.175000008,1901115.474,2.1285807,2.1502137,2.1772422,1.8777258,2.2175071,1.38028277,1.24468538,1.30766625,1054229.293,0.89844559,0.917949,0.86963344,0.2854896,0.30026403,0.530267,0.5299793,0.48671637,0.429934185,0.23336027,0.14099133
8/30/2022,0.000248626,-19.59325,-25.84888,37.05800176,22.82300108,0.109000005,1871867.544,1.98801405,1.94977005,1.8719675,1.5041997,1.7048244,1.00224354,0.85900822,0.88921305,1038010.38,0.604593085,0.5975668,0.57350826,0.1860008,0.202809915,0.352627555,0.3451028,0.30522891,0.269023145,0.1305512,0.06158242
9/9/2022,0.000248626,-19.71178,-26.08246,37.05600176,22.86600109,0.109000005,58495.86074,1.1245332,1.06295875,0.8812647,0.56028915,0.555921,0.25495669,0.16654241,0.1426545,32437.82439,0.09457322,0.0863952,0.07121998,0.0346048,0.028972845,0.045072695,0.04190534,0.03024791,0.02514235,0.01142323,0.00648236
9/19/2022,0.000248626,-19.78428,-26.21585,37.12700176,23.49900112,0.088000004,116991.7215,1.4056665,1.336291,1.15198,0.7773381,0.802997,0.39562245,0.28925787,0.28055385,64875.64878,0.18914644,0.1763902,0.16493048,0.0605584,0.060579585,0.10075073,0.0986008,0.08524411,0.072912815,0.0326378,0.00972354
9/29/2022,0.000248626,-19.69919,-26.2535,36.94000175,23.29300111,0.095000005,1959611.335,2.2222918,2.24132445,2.2233214,1.8676305,2.1866226,1.331928915,1.16579687,1.20305295,1086667.117,0.827515675,0.8063552,0.7871682,0.2768384,0.26865729,0.46133229,0.47574886,0.42897036,0.37713525,0.16645278,0.05834124
10/9/2022,0.000248626,-19.52235,-26.17657,37.16500177,23.84900113,0.080000004,58495.86074,1.9009966,1.8586593,1.7625294,1.3931514,1.5812864,0.94949388,0.83271205,0.8654373,32437.82439,0.59446024,0.5903672,0.57725668,0.1989776,0.20017602,0.34997622,0.35003284,0.32447758,0.28662279,0.13381498,0.05185888
10/19/2022,0.000238681,-19.43107,-25.97041,37.09400176,23.89100113,0.051000002,58495.86074,1.5127649,1.42740175,1.1750196,0.71171865,0.6856359,0.29891474,0.18407319,0.1521648,32437.82439,0.097950835,0.0863952,0.07121998,0.0346048,0.028972845,0.04242136,0.03944032,0.03024791,0.022628115,0.01142323,0.00648236
10/29/2022,0.000248626,-19.72745,-25.82825,36.86500175,23.87300113,0.007,1871867.544,2.008095,1.9801403,1.8834873,1.5344856,1.7542396,1.07257642,0.94666212,0.98431605,1038010.38,0.675523,0.6587634,0.64847666,0.2552104,0.22124718,0.3711869,0.3944032,0.36022511,0.319307845,0.14197443,0.05510006
11/8/2022,0.000248626,-20.21136,-25.61859,36.99700176,24.07500114,0.058000003,29247.93037,1.37219825,1.3241429,1.1634998,0.8379099,0.8894736,0.496725965,0.416356025,0.41369805,16218.91219,0.280342045,0.2663852,0.25489256,0.086512,0.08955243,0.156428765,0.15529626,0.13474069,0.118169045,0.0489567,0.01134413
11/18/2022,0.000248626,-20.33541,-25.27513,36.97700176,24.15600115,0.080000004,58495.86074,1.37219825,1.29377265,1.1001409,0.71171865,0.7165204,0.356060205,0.2629617,0.25202295,32437.82439,0.16888075,0.161991,0.14618838,0.0692096,0.060579585,0.09014539,0.0862757,0.07424487,0.06537011,0.02937402,0.01458531
11/28/2022,0.000248626,-19.81113,-24.97162,36.93000175,24.35200116,0.036000002,116991.7215,1.8474474,1.7857707,1.6530913,1.24676955,1.3774487,0.786849095,0.66616964,0.67998645,64875.64878,0.462733255,0.4535748,0.43481672,0.2292568,0.19490823,0.278390175,0.26375714,0.23923347,0.208681505,0.10770474,0.06806478
12/8/2022,0.000248626,-19.40921,-24.64867,36.94400175,24.33200116,0.080000004,116991.7215,1.6332506,1.579253,1.3593364,0.908577,0.9141812,0.4395805,0.30678865,0.3043296,64875.64878,0.2026569,0.1943892,0.17992416,0.0692096,0.06848127,0.11135607,0.10846088,0.09349354,0.08045552,0.03916536,0.0162059
12/18/2022,0.000248626,-19.64347,-24.22938,36.98900176,25.02500119,0.058000003,58495.86074,1.41236015,1.336291,1.1577399,0.78238575,0.7968201,0.417601475,0.319936735,0.3043296,32437.82439,0.206034515,0.197989,0.18367258,0.0735352,0.071115165,0.114007405,0.10846088,0.09349354,0.082969755,0.03590158,0.01134413
12/28/2022,0.000258571,-19.99199,-23.9089,37.06200176,25.08400119,0.088000004,0,1.4993776,1.4334758,1.2614181,0.87324345,0.9141812,0.48353855,0.381294465,0.3709017,0,0.253321125,0.2411866,0.22865362,0.0778608,0.081650745,0.13786942,0.1355761,0.11824183,0.103083635,0.04242914,0.01296472
1/7/2023,0.000248626,-20.09956,-23.61206,37.01500176,25.14800119,0.066000003,467966.8859,1.84075375,1.81614095,1.6761309,1.2720078,1.4145101,0.813223925,0.68370042,0.69900705,259502.5951,0.476243715,0.4751736,0.44606198,0.1773496,0.171203175,0.273087505,0.26868718,0.23923347,0.21119574,0.1142323,0.06968537
1/17/2023,0.000248626,-19.86013,-23.41758,37.04400176,25.96700123,0.066000003,58495.86074,1.35881095,1.28162455,1.1059008,0.7369569,0.7535818,0.391226645,0.293640565,0.285309,32437.82439,0.192524055,0.17999,0.1686789,0.0692096,0.065847375,0.1060534,0.10106582,0.08799392,0.077941285,0.03100591,0.00810295
1/27/2023,0.000248626,-19.50696,-23.30539,37.07900176,26.05300124,0.044000002,29247.93037,1.5529268,1.4820682,1.2786978,0.9388629,1.0130116,0.57145465,0.47333106,0.475515,16218.91219,0.32425104,0.3131826,0.30362202,0.1038144,0.102721905,0.18029078,0.18241148,0.1649886,0.143311395,0.05874804,0.01782649
2/6/2023,0.000248626,-19.37722,-23.17107,37.11000176,26.33000125,1.197000057,58495.86074,1.2584062,1.1662176,0.9446236,0.5653368,0.5435672,0.25495669,0.16654241,0.1426545,32437.82439,0.08781799,0.0791956,0.05997472,0.0346048,0.02633895,0.03711869,0.03451028,0.02199848,0.02011388,0.00979134,0.00648236
2/16/2023,0.000248626,-19.56082,-23.05526,37.17300177,26.51600126,0.036000002,58495.86074,1.49268395,1.42740175,1.1922993,0.75209985,0.7474049,0.3516644,0.25419631,0.2472678,32437.82439,0.165503135,0.1547914,0.14618838,0.0562328,0.0526779,0.087494055,0.0862757,0.07424487,0.067884345,0.02774213,0.00972354
